ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
27Q090,Q,4,Q090,P.S. 090 HORACE MANN,Elementary,1,27,27,NY,11418,ADRIENNE UBERTINI,718-847-3370,718-847-2965,"PK,0K,01,02,03,04,05,SE",86-50 109 STREET,2002,QUEENS,"-73.83921,40.697033",81,"86-50 109 STREET, QUEENS, NY, 11418",1021,Non_Exact,Match,40.697033,-73.83921,"86 109TH ST, JAMAICA, NY, 11418",R,NY,36,59707761,12800,11418
24Q068,Q,4,Q068,P.S. 068 CAMBRIDGE,Elementary,1,24,24,NY,11385,Anne Marie Snadecky-Scalfa*,718-821-7246,718-497-8945,"PK,0K,01,02,03,04,05,SE",59-09 SAINT FELIX AVENUE,2006,QUEENS,"-73.89745,40.696533",81,"59-09 SAINT FELIX AVENUE, QUEENS, NY, 11385",1022,Non_Exact,Match,40.696533,-73.89745,"59 ST FELIX AVE, FLUSHING, NY, 11385",L,NY,36,59695293,55700,11385
13K265,K,2,K265,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,Secondary School,1,13,13,NY,11205,PAULA HOLMES,718-834-6760,718-834-6776,"06,07,08,09,10,11,12,SE",101 PARK AVENUE,2005,BROOKLYN,"-73.9754,40.69632",47,"101 PARK AVENUE, BROOKLYN, NY, 11205",1023,Exact,Match,40.69632,-73.9754,"101 PARK AVE, BROOKLYN, NY, 11205",L,NY,36,59077503,21100,11205
27Q475,Q,4,Q475,RICHMOND HILL HIGH SCHOOL,High school,1,27,27,NY,11418,Ms. Frances DeSanctis,718-846-3335,718-847-0980,"09,10,11,12,SE",89-30 114 STREET,1002,QUEENS,"-73.83356,40.695644",81,"89-30 114 STREET, QUEENS, NY, 11418",1024,Non_Exact,Match,40.695644,-73.83356,"89 114TH ST, JAMAICA, NY, 11418",R,NY,36,59707934,12400,11418
14K157,K,2,K157,P.S. 157 BENJAMIN FRANKLIN,Elementary,1,14,14,NY,11205,MARIBEL TORRES,718-622-9285,718-398-4155,"PK,0K,01,02,03,04,05,SE",850 KENT AVENUE,1003,BROOKLYN,"-73.95956,40.695374",47,"850 KENT AVENUE, BROOKLYN, NY, 11205",1025,Exact,Match,40.695374,-73.95956,"850 KENT AVE, BROOKLYN, NY, 11205",R,NY,36,59077910,123700,11205
32K291,K,2,K291,J.H.S. 291 ROLAND HAYES,Junior High-Intermediate-Middle,1,32,32,NY,11221,SEAN WALSH,718-574-0361,718-574-1360,"06,07,08,SE",231 PALMETTO STREET,1004,BROOKLYN,"-73.9152,40.6953",47,"231 PALMETTO STREET, BROOKLYN, NY, 11221",1026,Exact,Match,40.6953,-73.9152,"231 PALMETTO ST, BROOKLYN, NY, 11221",L,NY,36,59083005,43300,11221
32K564,K,2,K564,BUSHWICK COMMUNITY HIGH SCHOOL,High school,1,32,32,NY,11221,TIRA RANDALL,718-443-3083,718-443-4757,"10,12,SE",231 PALMETTO STREET,1004,BROOKLYN,"-73.9152,40.6953",47,"231 PALMETTO STREET, BROOKLYN, NY, 11221",1027,Exact,Match,40.6953,-73.9152,"231 PALMETTO ST, BROOKLYN, NY, 11221",L,NY,36,59083005,43300,11221
13K670,K,2,K670,BENJAMIN BANNEKER ACADEMY,High school,1,13,13,NY,11205,MAJIDA ABDUL KARIM,718-797-3702,718-797-3862,"09,10,11,12,SE",71-77 CLINTON AVENUE,3008,BROOKLYN,"-73.96923,40.695267",47,"71-77 CLINTON AVENUE, BROOKLYN, NY, 11205",1028,Exact,Match,40.695267,-73.96923,"71 CLINTON AVE, BROOKLYN, NY, 11205",L,NY,36,59100611,19100,11205
32K556,K,2,K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLEN,High school,1,32,32,NY,11221,CATHERINE REILLY,718-919-4212,718-574-1103,"09,10,11,12,SE",797 BUSHWICK AVENUE,1004,BROOKLYN,"-73.928314,40.69515",47,"797 BUSHWICK AVENUE, BROOKLYN, NY, 11221",1029,Exact,Match,40.69515,-73.928314,"797 BUSHWICK AVE, BROOKLYN, NY, 11221",L,NY,36,59099423,39300,11221
32K274,K,2,K274,P.S. 274 KOSCIUSKO,Elementary,1,32,32,NY,11221,Maritza Ollivierra-Jones,718-574-0273,718-574-1059,"PK,0K,01,02,03,04,05,SE",800 BUSHWICK AVENUE,3002,BROOKLYN,"-73.9282,40.695072",47,"800 BUSHWICK AVENUE, BROOKLYN, NY, 11221",1030,Exact,Match,40.695072,-73.9282,"800 BUSHWICK AVE, BROOKLYN, NY, 11221",R,NY,36,59082596,39300,11221
28Q050,Q,4,Q050,P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,Elementary,1,28,28,NY,11435,Rina Manjarrez,718-526-5336,718-526-7261,"PK,0K,01,02,03,04,05,06,SE",143-26 101 AVENUE,1002,QUEENS,"-73.80808,40.695038",81,"143-26 101 AVENUE, QUEENS, NY, 11435",1031,Non_Exact,Match,40.695038,-73.80808,"143 101ST AVE, JAMAICA, NY, 11435",R,NY,36,59713244,20600,11435
27Q097,Q,4,Q097,P.S. 097 FOREST PARK,Elementary,1,27,27,NY,11421,MAUREEN INGRAM,718-849-4870,718-849-5356,"PK,0K,01,02,03,04,05,SE",85-52 85 STREET,2002,QUEENS,"-73.859795,40.695034",81,"85-52 85 STREET, QUEENS, NY, 11421",1032,Non_Exact,Match,40.695034,-73.859795,"85 85TH ST, JAMAICA, NY, 11421",R,NY,36,59732126,1200,11421
13K674,K,2,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI",High school,1,13,13,NY,11201,CHRIS AGUIRRE,718-875-1473,718-875-1947,"09,10,11,SE",105 JOHNSON STREET,1006,BROOKLYN,"-73.98317,40.694817",47,"105 JOHNSON STREET, BROOKLYN, NY, 11201",1033,Exact,Match,40.694817,-73.98317,"105 JOHNSON ST, BROOKLYN, NY, 11201",L,NY,36,59077441,1500,11201
13K605,K,2,K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,High school,1,13,13,NY,11201,JANINE KIERAN,718-625-6130,718-596-9434,"09,10,11,12,SE",105 JOHNSON STREET,1006,BROOKLYN,"-73.98317,40.694817",47,"105 JOHNSON STREET, BROOKLYN, NY, 11201",1034,Exact,Match,40.694817,-73.98317,"105 JOHNSON ST, BROOKLYN, NY, 11201",L,NY,36,59077441,1500,11201
13K483,K,2,K483,"URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE, THE",High school,1,13,13,NY,11201,SHANNON CURRAN,718-858-1160,718-858-4733,"09,10,11,12,SE",283 ADAMS STREET,1002,BROOKLYN,"-73.98876,40.69481",47,"283 ADAMS STREET, BROOKLYN, NY, 11201",1035,Exact,Match,40.69481,-73.98876,"283 ADAMS ST, BROOKLYN, NY, 11201",L,NY,36,641018619,1100,11201
13K527,K,2,K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,Junior High-Intermediate-Middle,1,13,13,NY,11201,Kiri Soares,718-260-2300,718-260-2301,"06,07,08,09,10,SE",283 ADAMS STREET,1002,BROOKLYN,"-73.98876,40.69481",47,"283 ADAMS STREET, BROOKLYN, NY, 11201",1036,Exact,Match,40.69481,-73.98876,"283 ADAMS ST, BROOKLYN, NY, 11201",L,NY,36,641018619,1100,11201
13K046,K,2,K046,P.S. 046 EDWARD C. BLUM,Elementary,1,13,13,NY,11205,KARYN NICHOLSON,718-834-7694,718-243-0726,"PK,0K,01,02,03,04,05,SE",100 CLERMONT AVENUE,1008,BROOKLYN,"-73.971176,40.694725",47,"100 CLERMONT AVENUE, BROOKLYN, NY, 11205",1037,Exact,Match,40.694725,-73.971176,"100 CLERMONT AVE, BROOKLYN, NY, 11205",R,NY,36,59100605,18700,11205
13K691,K,2,K691,FORT GREENE PREPARATORY ACADEMY,Junior High-Intermediate-Middle,1,13,13,NY,11205,PAULA LETTIERE,718-254-9401,718-254-9407,"06,SE",100 CLERMONT AVENUE,1008,BROOKLYN,"-73.971176,40.694725",47,"100 CLERMONT AVENUE, BROOKLYN, NY, 11205",1038,Exact,Match,40.694725,-73.971176,"100 CLERMONT AVE, BROOKLYN, NY, 11205",R,NY,36,59100605,18700,11205
16K782,K,3,K782,Bedford Stuyvesant New Beginnings Charter School,Elementary,2,16,84,NY,11206,Joshua Morales/Karen Jones,718-453-1001,212-227-2763,"0K,01,02,03",82 LEWIS AVENUE,3000,BROOKLYN,"-73.93739,40.69472",47,"82 LEWIS AVENUE, BROOKLYN, NY, 11206",1039,Exact,Match,40.69472,-73.93739,"82 LEWIS AVE, BROOKLYN, NY, 11206",R,NY,36,59079109,28300,11206
84K536,K,2,K536,COMMUNITY ROOTS CHARTER SCHOOL,K-8,2,13,84,NY,11205,Allison Keil/Sara Stone,718-858-1629,,"0K,01,02,03,04,05,SE",51 SAINT EDWARDS STREET,2003,BROOKLYN,"-73.978035,40.69444",47,"51 SAINT EDWARDS STREET, BROOKLYN, NY, 11205",1040,Exact,Match,40.69444,-73.978035,"51 SAINT EDWARDS ST, BROOKLYN, NY, 11205",L,NY,36,59102571,2901,11205
13K067,K,2,K067,P.S. 067 CHARLES A. DORSEY,Elementary,1,13,13,NY,11205,CORINNE SEABROOK,718-834-6756,718-834-6719,"PK,0K,01,02,03,04,05,SE",51 SAINT EDWARDS STREET,2003,BROOKLYN,"-73.978035,40.69444",47,"51 SAINT EDWARDS STREET, BROOKLYN, NY, 11205",1041,Exact,Match,40.69444,-73.978035,"51 SAINT EDWARDS ST, BROOKLYN, NY, 11205",L,NY,36,59102571,2901,11205
32K545,K,2,K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE?BUSHWICK,High school,1,32,32,NY,11221,BARNABY SPRING,718-452-3440,718-452-3603,"09,10,11,12,SE",1155 DEKALB AVENUE,3001,BROOKLYN,"-73.92919,40.694412",47,"1155 DEKALB AVENUE, BROOKLYN, NY, 11221",1042,Exact,Match,40.694412,-73.92919,"1155 DEKALB AVE, BROOKLYN, NY, 11221",L,NY,36,59082595,39300,11221
28Q040,Q,4,Q040,P.S. 040 SAMUEL HUNTINGTON,Elementary,1,28,28,NY,11433,ALISON BRANKER,718-526-1906,718-526-1209,"PK,0K,01,02,03,04,05,06,SE",109-20 UNION HALL STREET,1002,QUEENS,"-73.79072,40.694195",81,"109-20 UNION HALL STREET, QUEENS, NY, 11433",1043,Non_Exact,Match,40.694195,-73.79072,"109 UNION HALL ST, JAMAICA, NY, 11433",R,NY,36,59714692,26000,11433
84K701,K,2,K701,BROOKLYN CHARTER SCHOOL,Elementary,2,14,84,NY,11206,Omigbade Escayg,718-302-2085,718-302-2426,"0K,01,02,03,04,05",545 WILLOUGHBY AVENUE,1002,BROOKLYN,"-73.94717,40.69411",47,"545 WILLOUGHBY AVENUE, BROOKLYN, NY, 11206",1044,Exact,Match,40.69411,-73.94717,"545 WILLOUGHBY AVE, BROOKLYN, NY, 11206",L,NY,36,59078760,25901,11206
14K023,K,2,K023,P.S. 023 CARTER C. WOODSON,Elementary,1,14,14,NY,11206,SHARON MEADE,718-387-0375,718-302-2312,"PK,0K,01,02,03,04,05,SE",545 WILLOUGHBY AVENUE,1002,BROOKLYN,"-73.94717,40.69411",47,"545 WILLOUGHBY AVENUE, BROOKLYN, NY, 11206",1045,Exact,Match,40.69411,-73.94717,"545 WILLOUGHBY AVE, BROOKLYN, NY, 11206",L,NY,36,59078760,25901,11206
16K627,K,2,K627,BRIGHTER CHOICE COMMUNITY SCHOOL,Elementary,1,16,16,NY,11206,Fabayo McIntosh,718-574-2378,718-443-0639,"PK,0K,01,02,03,04,SE",280 HART STREET,3000,BROOKLYN,"-73.94063,40.694103",47,"280 HART STREET, BROOKLYN, NY, 11206",1046,Exact,Match,40.694103,-73.94063,"280 HART ST, BROOKLYN, NY, 11206",R,NY,36,59079023,28100,11206
16K636,K,2,K636,YOUNG SCHOLARS' ACADEMY FOR DISCOVERY AND EXPLORAT,Elementary,1,16,16,NY,11206,DANIKA LACROIX,718-453-4081,718-453-7847,"PK,0K,01,02,03,04,05,SE",280 HART STREET,3000,BROOKLYN,"-73.94063,40.694103",47,"280 HART STREET, BROOKLYN, NY, 11206",1047,Exact,Match,40.694103,-73.94063,"280 HART ST, BROOKLYN, NY, 11206",R,NY,36,59079023,28100,11206
28Q048,Q,4,Q048,P.S. 048 WILLIAM WORDSWORTH,Elementary,1,28,28,NY,11433,Patricia M. Mitchell,718-739-4463,718-297-0087,"PK,0K,01,02,03,04,05,SE",155-02 108TH AVENUE,6001,QUEENS,"-73.79706,40.6941",81,"155-02 108TH AVENUE, QUEENS, NY, 11433",1048,Non_Exact,Match,40.6941,-73.79706,"155 108TH AVE, JAMAICA, NY, 11433",R,NY,36,59714337,25400,11433
28Q055,Q,4,Q055,P.S. 055 MAURE,Elementary,1,28,28,NY,11419,RALPH K HONORE,718-849-3845,718-847-5473,"PK,0K,01,02,03,04,05,06,SE",131-10 97 AVENUE,1001,QUEENS,"-73.816666,40.693996",81,"131-10 97 AVENUE, QUEENS, NY, 11419",1049,Non_Exact,Match,40.693996,-73.816666,"131 97TH AVE, JAMAICA, NY, 11419",R,NY,36,59713085,15400,11419
32K106,K,2,K106,P.S. 106 EDWARD EVERETT HALE,Elementary,1,32,32,NY,11221,ROBERT FLORES,718-574-0261,718-574-1054,"PK,0K,01,02,03,04,05,SE",1328 PUTNAM AVENUE,2001,BROOKLYN,"-73.913155,40.69379",47,"1328 PUTNAM AVENUE, BROOKLYN, NY, 11221",1050,Exact,Match,40.69379,-73.913155,"1328 PUTNAM AVE, BROOKLYN, NY, 11221",R,NY,36,59083059,43500,11221
27Q273,Q,4,Q273,P.S. 273,Elementary,1,27,27,NY,11418,Brenda Ward,718-286-8300,TBD,"PK,0K,01,SE",88-07 102ND STREET,1003,QUEENS,"-73.84465,40.693645",81,"88-07 102ND STREET, QUEENS, NY, 11418",1051,Non_Exact,Match,40.693645,-73.84465,"88 102ND ST, JAMAICA, NY, 11418",L,NY,36,59707418,2800,11418
32K793,K,3,K793,Bushwick Ascend Charter School,K-12 all grades,2,32,84,NY,11221,Delianna Burrows,718-240-9162,718-484-0498,"0K,01,02",751 KNICKERBOCKER AVENUE,4000,BROOKLYN,"-73.90908,40.693542",47,"751 KNICKERBOCKER AVENUE, BROOKLYN, NY, 11221",1052,Exact,Match,40.693542,-73.90908,"751 KNICKERBOCKER AVE, BROOKLYN, NY, 11221",L,NY,36,59083093,43700,11221
32K151,K,2,K151,P.S. 151 LYNDON B. JOHNSON,Elementary,1,32,32,NY,11207,Maria Anaya,718-821-4800,718-821-0166,"PK,0K,01,02,03,04,05,SE",763 KNICKERBOCKER AVENUE,4001,BROOKLYN,"-73.908676,40.69331",47,"763 KNICKERBOCKER AVENUE, BROOKLYN, NY, 11207",1053,Exact,Match,40.69331,-73.908676,"763 KNICKERBOCKER AVE, BROOKLYN, NY, 11207",L,NY,36,59083095,43700,11207
16K081,K,2,K081,P.S. 081 THADDEUS STEVENS,Elementary,1,16,16,NY,11221,CHERYL AULT- BAKER,718-574-2365,718-919-9872,"PK,0K,01,02,03,04,05,SE",990 DEKALB AVENUE,3001,BROOKLYN,"-73.934814,40.69327",47,"990 DEKALB AVENUE, BROOKLYN, NY, 11221",1054,Exact,Match,40.69327,-73.934814,"990 DEKALB AVE, BROOKLYN, NY, 11221",R,NY,36,59079151,28900,11221
32K377,K,2,K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,K-8,1,32,32,NY,11221,DOMINIC ZAGAMI,718-574-0325,718-574-1082,"PK,0K,01,02,03,04,05,06,07,08,SE",200 WOODBINE STREET,3000,BROOKLYN,"-73.91614,40.69314",47,"200 WOODBINE STREET, BROOKLYN, NY, 11221",1055,Exact,Match,40.69314,-73.91614,"200 WOODBINE ST, BROOKLYN, NY, 11221",R,NY,36,59083007,41500,11221
32K075,K,2,K075,P.S. 075 MAYDA CORTIELLA,Elementary,1,32,32,NY,11221,Christopher Tricarico,718-574-0244,718-574-1051,"PK,0K,01,02,03,04,05,SE",95 GROVE STREET,1002,BROOKLYN,"-73.92101,40.692955",47,"95 GROVE STREET, BROOKLYN, NY, 11221",1056,Exact,Match,40.692955,-73.92101,"95 GROVE ST, BROOKLYN, NY, 11221",L,NY,36,59082979,41900,11221
13K412,K,2,K412,"BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, A",High school,1,13,13,NY,11205,James O'Brien,718-230-5748,718-230-3050,"09,10,11,12,SE",300 WILLOUGHBY AVENUE,1002,BROOKLYN,"-73.958885,40.692635",47,"300 WILLOUGHBY AVENUE, BROOKLYN, NY, 11205",1057,Exact,Match,40.692635,-73.958885,"300 WILLOUGHBY AVE, BROOKLYN, NY, 11205",R,NY,36,59078635,23500,11205
13K596,K,2,K596,KNOWLEDGE AND POWER PREPARATORY ACADEMY VII MIDDLE,Junior High-Intermediate-Middle,1,13,13,NY,11205,Beatrice Thompson,718-230-3273,718-230-0173,"06,07,08,SE",300 WILLOUGHBY AVENUE,1002,BROOKLYN,"-73.958885,40.692635",47,"300 WILLOUGHBY AVENUE, BROOKLYN, NY, 11205",1058,Exact,Match,40.692635,-73.958885,"300 WILLOUGHBY AVE, BROOKLYN, NY, 11205",R,NY,36,59078635,23500,11205
13K616,K,2,K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,High school,1,13,13,NY,11205,GEORGIA KOURIAMPALIS,718-638-3062,718-638-3404,"09,10,11,12,SE",300 WILLOUGHBY AVENUE,1002,BROOKLYN,"-73.958885,40.692635",47,"300 WILLOUGHBY AVENUE, BROOKLYN, NY, 11205",1059,Exact,Match,40.692635,-73.958885,"300 WILLOUGHBY AVE, BROOKLYN, NY, 11205",R,NY,36,59078635,23500,11205
16K393,K,2,K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,Secondary School,1,16,16,NY,11221,Elvin Crespo,718-574-2820,718-574-2821,"06,07,08,09,10,11,12,SE",1010 LAFAYETTE AVENUE,1000,BROOKLYN,"-73.932655,40.692024",47,"1010 LAFAYETTE AVENUE, BROOKLYN, NY, 11221",1060,Exact,Match,40.692024,-73.932655,"1010 LAFAYETTE AVE, BROOKLYN, NY, 11221",R,NY,36,59082585,29100,11221
16K026,K,2,K026,P.S. 026 JESSE OWENS,Elementary,1,16,16,NY,11221,MICHELE ASHLEY,718-919-5707,718-574-2803,"PK,0K,01,02,03,04,05,SE",1010 LAFAYETTE AVENUE,1000,BROOKLYN,"-73.932655,40.692024",47,"1010 LAFAYETTE AVENUE, BROOKLYN, NY, 11221",1061,Exact,Match,40.692024,-73.932655,"1010 LAFAYETTE AVE, BROOKLYN, NY, 11221",R,NY,36,59082585,29100,11221
13K270,K,2,K270,P.S. 270 JOHANN DEKALB,Elementary,1,13,13,NY,11205,MITRA LUTCHMAN,718-622-2443,718-622-3370,"PK,0K,01,02,03,04,05,SE",241 EMERSON PLACE,3000,BROOKLYN,"-73.96183,40.691982",47,"241 EMERSON PLACE, BROOKLYN, NY, 11205",1062,Exact,Match,40.691982,-73.96183,"241 EMERSON PL, BROOKLYN, NY, 11205",L,NY,36,59077903,19300,11205
84K702,K,2,K702,COMMUNITY PARTNERSHIP CHARTER,K-8,2,13,84,NY,11205,Melaine Bryon,718-399-3824,718-399-2149,"0K,01,02,03,04,05,06,SE",241 EMERSON PLACE,3000,BROOKLYN,"-73.96183,40.691982",47,"241 EMERSON PLACE, BROOKLYN, NY, 11205",1063,Exact,Match,40.691982,-73.96183,"241 EMERSON PL, BROOKLYN, NY, 11205",L,NY,36,59077903,19300,11205
27Q306,Q,4,Q306,NEW YORK CITY ACADEMY FOR DISCOVERY,Early Childhood,1,27,27,NY,11421,JENNIFER FLANDRO,718-441-2165,718-441-5923,"PK,0K,01,02,03,SE",95-16 89TH AVENUE,1003,QUEENS,"-73.849045,40.691757",81,"95-16 89TH AVENUE, QUEENS, NY, 11421",1064,Non_Exact,Match,40.691757,-73.849045,"95 89TH AVE, JAMAICA, NY, 11421",R,NY,36,59707389,2000,11421
27Q060,Q,4,Q060,P.S. 060 WOODHAVEN,Elementary,1,27,27,NY,11421,FRANK DESARIO,718-441-5046,718-805-1487,"PK,0K,01,02,03,04,05,SE",91-02 88 AVENUE,1002,QUEENS,"-73.85402,40.691563",81,"91-02 88 AVENUE, QUEENS, NY, 11421",1065,Non_Exact,Match,40.691563,-73.85402,"91 88TH AVE, JAMAICA, NY, 11421",R,NY,36,59730306,1800,11421
19K420,K,2,K420,FRANKLIN K. LANE HIGH SCHOOL,High school,1,19,19,NY,11208,MARLON BYNUM,718-647-2100,718-235-4877,"09,10,11,12,SE",999 JAMAICA AVENUE,1000,BROOKLYN,"-73.8683,40.69115",47,"999 JAMAICA AVENUE, BROOKLYN, NY, 11208",1066,Exact,Match,40.69115,-73.8683,"999 JAMAICA AVE, BROOKLYN, NY, 11208",L,NY,36,59103461,118000,11208
19K583,K,2,K583,MULTICULTURAL HIGH SCHOOL,High school,1,19,19,NY,11208,ALTAGRACIA LICIAGA,718-827-2796,718-827-3970,"09,10,11,12",999 JAMAICA AVENUE,1000,BROOKLYN,"-73.8683,40.69115",47,"999 JAMAICA AVENUE, BROOKLYN, NY, 11208",1067,Exact,Match,40.69115,-73.8683,"999 JAMAICA AVE, BROOKLYN, NY, 11208",L,NY,36,59103461,118000,11208
19K618,K,2,K618,ACADEMY OF INNOVATIVE TECHNOLOGY,High school,1,19,19,NY,11208,CYNTHIA FOWLKES,718-827-2469,718-827-4013,"09,10,11,SE",999 JAMAICA AVENUE,1000,BROOKLYN,"-73.8683,40.69115",47,"999 JAMAICA AVENUE, BROOKLYN, NY, 11208",1068,Exact,Match,40.69115,-73.8683,"999 JAMAICA AVE, BROOKLYN, NY, 11208",L,NY,36,59103461,118000,11208
19K639,K,2,K639,BROOKLYN LAB SCHOOL,High school,1,19,19,NY,11208,CHARLES SIMIC,718-235-3592,718-235-4028,"09,10,11,12,SE",999 JAMAICA AVENUE,1000,BROOKLYN,"-73.8683,40.69115",47,"999 JAMAICA AVENUE, BROOKLYN, NY, 11208",1069,Exact,Match,40.69115,-73.8683,"999 JAMAICA AVE, BROOKLYN, NY, 11208",L,NY,36,59103461,118000,11208
19K659,K,2,K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,High school,1,19,19,NY,11208,Alex Maysonet,718-647-1672,718-647-6719,"09,10,11,12,SE",999 JAMAICA AVENUE,1000,BROOKLYN,"-73.8683,40.69115",47,"999 JAMAICA AVENUE, BROOKLYN, NY, 11208",1070,Exact,Match,40.69115,-73.8683,"999 JAMAICA AVE, BROOKLYN, NY, 11208",L,NY,36,59103461,118000,11208
16K534,K,2,K534,UPPER SCHOOL @ P.S. 25,Junior High-Intermediate-Middle,1,16,16,NY,11221,WILLIAM COOPER,718-574-6032,718-602-2357,"06,07,08,SE",787 LAFAYETTE AVENUE,3003,BROOKLYN,"-73.94075,40.6911",47,"787 LAFAYETTE AVENUE, BROOKLYN, NY, 11221",1071,Exact,Match,40.6911,-73.94075,"787 LAFAYETTE AVE, BROOKLYN, NY, 11221",L,NY,36,59079031,28100,11221
16K025,K,2,K025,P.S. 025 EUBIE BLAKE SCHOOL,Elementary,1,16,16,NY,11221,ANITA COLEY,718-574-2336,718-455-5838,"PK,0K,01,02,03,04,05,SE",787 LAFAYETTE AVENUE,3003,BROOKLYN,"-73.94075,40.6911",47,"787 LAFAYETTE AVENUE, BROOKLYN, NY, 11221",1072,Exact,Match,40.6911,-73.94075,"787 LAFAYETTE AVE, BROOKLYN, NY, 11221",L,NY,36,59079031,28100,11221
32K299,K,2,K299,P.S. 299 THOMAS WARREN FIELD,Elementary,1,32,32,NY,11221,WILMA KANOVA KIRK,718-574-0301,718-574-1080,"PK,0K,01,02,03,04,05,SE",88 WOODBINE STREET,2000,BROOKLYN,"-73.918144,40.691093",47,"88 WOODBINE STREET, BROOKLYN, NY, 11221",1073,Exact,Match,40.691093,-73.918144,"88 WOODBINE ST, BROOKLYN, NY, 11221",R,NY,36,59082995,39900,11221
02M551,M,1,M551,NEW YORK HARBOR SCHOOL,High school,1,2,2,NY,10004,Nathan Dudley,212-458-0800,212-458-0801,"09,10,11,12,SE",550 SHORT AVENUE,1015,NEW YORK,"-74.02045,40.69108",61,"550 SHORT AVENUE, NEW YORK, NY, 10004",1074,Exact,Match,40.69108,-74.02045,"550 SHORT AVE, NEW YORK, NY, 10004",L,NY,36,59664386,500,10004
13K492,K,2,K492,URBAN ASSEMBLY ACADEMY OF ARTS AND LETTERS,Junior High-Intermediate-Middle,1,13,13,NY,11205,Allison Gaines Pell,718-222-1605,718-852-6020,"06,07,08,SE",225 ADELPHI STREET,1002,BROOKLYN,"-73.97139,40.690834",47,"225 ADELPHI STREET, BROOKLYN, NY, 11205",1075,Exact,Match,40.690834,-73.97139,"225 ADELPHI ST, BROOKLYN, NY, 11205",L,NY,36,59077531,18300,11205
13K020,K,2,K020,P.S. 020 CLINTON HILL,Elementary,1,13,13,NY,11205,L BARBERA,718-834-6744,718-243-0712,"PK,0K,01,02,03,04,05,SE",225 ADELPHI STREET,1002,BROOKLYN,"-73.97139,40.690834",47,"225 ADELPHI STREET, BROOKLYN, NY, 11205",1076,Exact,Match,40.690834,-73.97139,"225 ADELPHI ST, BROOKLYN, NY, 11205",L,NY,36,59077531,18300,11205
16K385,K,2,K385,"SCHOOL OF BUSINESS, FINANCE AND ENTREPRENEURSHIP",Junior High-Intermediate-Middle,1,16,16,NY,11221,GLYN MARRYSHOW,718-602-3271,718-602-3274,"06,07,08,SE",125 STUYVESANT AVENUE,1000,BROOKLYN,"-73.93359,40.690716",47,"125 STUYVESANT AVENUE, BROOKLYN, NY, 11221",1077,Exact,Match,40.690716,-73.93359,"125 STUYVESANT AVE, BROOKLYN, NY, 11221",L,NY,36,59079258,29100,11221
16K057,K,2,K057,J.H.S. 057 WHITELAW REID,Junior High-Intermediate-Middle,1,16,16,NY,11221,CELESTE DOUGLAS,718-574-2357,718-453-0577,"06,07,08,SE",125 STUYVESANT AVENUE,1000,BROOKLYN,"-73.93359,40.690716",47,"125 STUYVESANT AVENUE, BROOKLYN, NY, 11221",1078,Exact,Match,40.690716,-73.93359,"125 STUYVESANT AVE, BROOKLYN, NY, 11221",L,NY,36,59079258,29100,11221
16K688,K,2,K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,High school,1,16,16,NY,11221,Kavita Gupta,718-574-3126,718-574-3681,"09,10,SE",125 STUYVESANT AVENUE,1000,BROOKLYN,"-73.93359,40.690716",47,"125 STUYVESANT AVENUE, BROOKLYN, NY, 11221",1079,Exact,Match,40.690716,-73.93359,"125 STUYVESANT AVE, BROOKLYN, NY, 11221",L,NY,36,59079258,29100,11221
28Q161,Q,4,Q161,P.S. 161 ARTHUR ASHE SCHOOL,Elementary,1,28,28,NY,11419,JILL HODER,718-441-5493,718-441-6202,"PK,0K,01,02,03,04,05,06,SE",101-33 124 STREET,2001,QUEENS,"-73.82148,40.69043",81,"101-33 124 STREET, QUEENS, NY, 11419",1080,Non_Exact,Match,40.69043,-73.82148,"101 124TH ST, JAMAICA, NY, 11419",L,NY,36,59712880,15600,11419
